,whp,choke,pred,real,WellBore Name
47,526.0004866,7.820728125,1348.2890283618308,1838.5041,001-F-1 C
48,519.2399794,7.389779375,1297.9616697367073,1823.6597,001-F-1 C
49,498.6485475,5.83816,1288.8193369794808,1781.8312,001-F-1 C
50,529.1210316,8.044379167,1015.0079804753586,1852.7195,001-F-1 C
51,528.4409997,7.996720625,1330.2694415912174,1857.3112,001-F-1 C
52,513.1884014,6.95453125,1402.420052630946,1829.9497,001-F-1 C
53,510.8223487,6.792428125,1184.3118933560472,1826.9934,001-F-1 C
54,517.0711298,7.220033333,1089.6575463544195,1845.9892,001-F-1 C
55,504.3772528,6.347044375,1421.3987812298665,1841.5233,001-F-1 C
56,490.7346046,5.412362708,1413.7015235499512,1843.6619,001-F-1 C
57,1016.93459,57.94657,0.0,0.0,001-F-1 C
58,1078.049045,72.73139,0.0,0.0,001-F-1 C
59,1167.40689,79.06124,0.0,0.0,001-F-1 C
60,1287.363505,87.42538,0.0,0.0,001-F-1 C
61,1404.09126,95.61401,0.0,0.0,001-F-1 C
62,1454.380015,95.37836,0.0,0.0,001-F-1 C
63,1485.51862,95.04456,0.0,0.0,001-F-1 C
64,1515.0223499999997,97.05538,0.0,0.0,001-F-1 C
65,1540.508855,86.78873,0.0,0.0,001-F-1 C
66,1566.790395,78.96014,0.0,0.0,001-F-1 C
67,1590.717135,80.60908,0.0,0.0,001-F-1 C
68,1612.23673,82.08995,0.0,0.0,001-F-1 C
69,1634.159425,83.6044,0.0,0.0,001-F-1 C
70,1657.255025,85.18898,0.0,0.0,001-F-1 C
71,1679.2687800000003,86.6956,0.0,0.0,001-F-1 C
72,1698.80318,88.0611,0.0,0.0,001-F-1 C
73,1716.61643,89.30303,0.0,0.0,001-F-1 C
74,421.9392233,12.02914441,0.0,899.9732,001-F-1 C
75,420.1982882,6.574285208,1746.0184354376197,3161.4169,001-F-1 C
76,508.4978991,5.730275625,2764.2568193425623,3378.4848,001-F-1 C
77,525.977936,7.481208958,3160.2749782468736,3175.0033,001-F-1 C
78,504.7733868,6.059989583,3870.0017704307556,2222.6344,001-F-1 C
79,466.4484307,3.482034167,1517.8285112551275,1850.3293,001-F-1 C
80,415.9946151,0.025435922,835.2766702550925,0.0,001-F-1 C
81,869.02647,31.27355,810.0158666113985,0.0,001-F-1 C
82,1125.80871,48.98669,0.0,0.0,001-F-1 C
83,1286.737975,60.08323,0.0,0.0,001-F-1 C
84,1395.82162,67.58099,0.0,0.0,001-F-1 C
85,1445.07812,70.95278,0.0,0.0,001-F-1 C
86,1472.16963,72.84548,0.0,0.0,001-F-1 C
87,1497.44864,74.60143,0.0,0.0,001-F-1 C
88,1521.872585,76.27273,0.0,0.0,001-F-1 C
89,1543.557625,77.76049,0.0,0.0,001-F-1 C
90,1561.65232,101.21792,0.0,0.0,001-F-1 C
91,1580.102845,102.43381,0.0,0.0,001-F-1 C
92,1598.75695,103.69155,0.0,0.0,001-F-1 C
93,1616.133605,97.87052,0.0,0.0,001-F-1 C
94,487.4975119999999,16.67657233,0.0,523.8312,001-F-1 C
95,484.8664516,5.694804375,1620.6326315517517,1338.8265,001-F-1 C
96,530.2215211,8.827325417,2051.768144851396,1610.4916,001-F-1 C
97,561.042126,10.96064229,2062.1860643580476,1478.5903,001-F-1 C
98,563.909924,11.15294938,2338.534975743987,1509.9774,001-F-1 C
99,553.9826863,10.49615729,187.6224873819392,1543.566,001-F-1 C
100,541.7026121,9.604126458,87.51025727913293,1392.6689,001-F-1 C
101,532.0288616,8.92555,403.46204627150655,1404.3683,001-F-1 C
102,523.5675527,8.345849792,648.6068329935042,1444.3727,001-F-1 C
103,513.9598074,7.6917225,818.858705745939,1377.8245,001-F-1 C
104,499.8087922,6.70292375,953.6204192541227,1287.2485,001-F-1 C
105,501.2990659000001,6.812531042,966.8389878718408,1329.1399,001-F-1 C
106,517.3843932,7.941432917,938.5647778827988,2123.7556,001-F-1 C
107,526.5893014,8.626054375,1038.6783368015367,2655.7638,001-F-1 C
108,504.6693463,7.137094375,1218.1114892246787,2440.0797,001-F-1 C
109,489.7785078,5.958871458,1299.5108316747046,2809.2398,001-F-1 C
110,482.935837,4.773925208,1527.3286393520639,2739.6095,001-F-1 C
111,469.8119836,3.913376458,1748.0460354811794,2842.5139,001-F-1 C
112,463.1409535,3.602936875,1850.5991944293382,3996.0999,001-F-1 C
113,447.4218298,3.123494583,1864.6059960663788,4058.937,001-F-1 C
114,1187.446976,53.51182206,0.0,332.6152,001-F-11
115,1023.396201,42.14553604,6511.930897845134,6545.8772,001-F-11
116,986.2854476,39.57622396,7316.806992407886,7660.7168,001-F-11
117,1053.071136,44.39037156,5781.618516033561,6196.0903,001-F-11
118,993.1167541,39.95376729,7115.125820200952,7921.1228,001-F-11
119,993.0007359,39.94231229,7282.436636965871,7892.6291,001-F-11
120,994.8863159,40.07433521,6906.288252684655,7863.6322,001-F-11
121,996.5857497,40.20235596,6659.964083959938,7833.8176,001-F-11
122,996.4037409,40.19492375,6651.905078035402,7906.3413,001-F-11
123,996.989109,40.21764479,6632.958629347584,7856.0842,001-F-11
124,993.5900643,39.96989563,6594.362186188351,7972.8266,001-F-11
125,996.8019653,40.22048917,6477.304026123862,7905.9639,001-F-11
126,992.4354474,39.91404333,6539.323021557,8073.6553,001-F-11
127,993.3447545,39.98251229,6473.156323429466,8082.4613,001-F-11
128,999.6355372,40.40881896,6336.989060975473,7937.0365,001-F-11
129,1000.660146,40.47699771,6311.963014682919,7590.7091,001-F-11
130,999.6449441,40.35861,6342.086790029988,8044.8471,001-F-11
131,999.0583168,40.27986071,6344.266029574161,5241.9602,001-F-11
132,1000.549581,40.38473542,6293.032005762478,8140.7067,001-F-11
133,1002.487856,40.50265104,6269.239764962771,8053.8418,001-F-11
134,1006.170557,40.72842563,6192.135756917369,7964.2093,001-F-11
135,999.3827478,40.26052396,6272.025925519696,8149.5756,001-F-11
136,1000.483793,40.33422083,6225.831808129278,7974.3991,001-F-11
137,982.7160068,39.09278583,6504.1323884591275,7906.0268,001-F-11
138,951.9699379,36.95925313,7045.042343518373,8490.7452,001-F-11
139,950.3658392,36.72994854,6954.139151641747,8495.3369,001-F-11
140,948.6012556,36.74646917,6854.189982470196,8443.4444,001-F-11
141,947.8707154,36.67497688,6815.82426244889,8456.5276,001-F-11
142,948.2925506,36.70160625,6797.226071937381,8293.1134,001-F-11
143,948.5674283,36.68841583,6766.796873171943,8130.2024,001-F-11
144,947.7638172,35.86809313,6994.256192154851,8059.0625,001-F-11
145,947.2410865,35.27682779,7153.257935683219,7275.014,001-F-11
146,1118.599537,48.06452255,1431.3560594261162,3103.9263,001-F-11
147,945.1263065,36.24876146,7208.015656414511,7586.1803,001-F-11
148,941.6383828,35.96259438,6876.90035021633,6990.4544,001-F-11
149,940.2684923,35.84695167,6960.4810932199,6855.0307,001-F-11
150,944.2750715,36.23094957,6597.105655160821,6972.465,001-F-11
151,939.0951347,36.30099511,6925.913413110057,7050.2723,001-F-11
152,924.8999833,35.28487851,6808.831001031198,6615.2559,001-F-11
153,893.5530472,33.11436617,7299.583955305427,6725.5825,001-F-11
154,893.8161201,33.29836958,7043.642767338326,6702.0579,001-F-11
155,891.6893591,33.15578745,7054.937192671297,6671.6772,001-F-11
156,888.666177,32.94812681,7003.497997173511,6736.2126,001-F-11
157,887.2044444,32.84404809,6909.06476998588,6537.0712,001-F-11
158,887.5561922,32.86605125,6780.3098020486095,6612.3625,001-F-11
159,884.8562499,32.67525,6783.995426129706,6643.8125,001-F-11
160,883.1704195,32.55148729,6752.36339537445,6714.7637,001-F-11
161,882.4907229,32.54250229,6626.8999335117,6789.1744,001-F-11
162,880.9155668,32.39115625,6603.566397398759,6933.7186,001-F-11
163,881.2600768,32.28637511,6581.088281440296,6653.4362,001-F-11
164,880.5206381,32.22587917,6511.903633624399,6687.3393,001-F-11
165,881.7905965,32.30903729,6510.102976130016,6839.9347,001-F-11
166,881.4444875,32.26883167,6384.195010831496,6895.8528,001-F-11
167,881.2578,32.25807146,6340.637834544692,6993.4107,001-F-11
168,879.6848763,32.15142563,6321.590040635558,7139.0871,001-F-11
169,875.5849801,31.85957542,6674.527286197366,7249.854,001-F-11
170,897.3915738,33.10561843,6432.802048852374,6719.2296,001-F-11
171,865.8896155,31.14484792,6848.488680414547,6976.7422,001-F-11
172,874.1058532,31.71132875,6563.719658411041,6981.7742,001-F-11
173,871.3513455,31.53025306,6715.045351844799,7413.5198,001-F-11
174,876.2770289,31.86001938,6614.347520515472,7427.2949,001-F-11
175,870.128473,31.43992583,7125.702653858469,7546.4275,001-F-11
176,868.6880279,31.35127604,6992.909941811255,7533.533,001-F-11
177,868.0982072,31.30276688,6970.120518700796,8486.7196,001-F-11
178,868.3892373,31.32885854,7042.3234824374285,7479.3761,001-F-11
179,867.7792888,31.28712583,7402.4863434405925,7373.8299,001-F-11
180,862.2612503,30.92454396,7423.300375520623,7391.6935,001-F-11
181,860.5624937,30.79315188,7399.85863387894,7024.6091,001-F-11
182,861.3229342,30.84123333,7350.414174967753,6934.4105,001-F-11
183,861.0028346,30.83799042,7323.085131513467,6946.047,001-F-11
184,844.8278118,29.71652085,7608.373965130556,7050.3981,001-F-11
185,823.5437219,28.23059771,7929.3125206357,7273.8818,001-F-11
186,820.5494266,28.02223917,7937.436380846649,7296.4629,001-F-11
187,818.9086277,27.90844438,8028.190294556061,7214.6929,001-F-11
188,817.4284617,27.8079175,8092.234478860368,7213.6236,001-F-11
189,813.1063983,27.52118333,8062.563987023272,7208.8432,001-F-11
190,815.7010616,27.7043675,7897.939423486869,7145.5658,001-F-11
191,814.9073104,27.30610625,8130.2544046851835,7028.9492,001-F-11
192,812.623355,27.48746813,8076.295100778233,7355.5889,001-F-11
193,815.4327609,27.67692851,7972.0352030150125,7542.2761,001-F-11
194,931.1354167,36.54469956,4814.131888611787,4154.9224,001-F-11
195,865.8857419,30.71104968,6748.967976627502,6064.8809,001-F-11
196,799.0652565,26.44618511,8076.751593320156,7043.2275,001-F-11
197,805.3783899,26.88544447,7696.2214902278865,6967.1814,001-F-11
198,807.6624114,27.06092,7978.257352519019,7176.89,001-F-11
199,806.230743,26.95146021,8502.154256050275,6977.8115,001-F-11
200,806.8760142,27.00757229,8346.960871913965,6976.5535,001-F-11
201,806.6588344,26.96747208,7981.1071146791655,6987.6239,001-F-11
202,806.2413613,26.94177521,7964.849281574136,6992.4043,001-F-11
203,806.2283173,26.93148771,7936.080485602269,6966.6782,001-F-11
204,747.4277632,22.19370125,5665.752316286049,11481.3257,001-F-11
205,743.5910814,21.90702333,5734.155769185718,11487.4899,001-F-11
206,741.1065275,21.75911417,5780.330844726614,11438.1763,001-F-11
207,740.9028388,21.77539417,5798.890265827744,11385.7177,001-F-11
208,739.4992297,21.67049417,5882.783228705543,11371.5023,001-F-11
209,739.38835,21.69274729,5909.182001113453,11262.874,001-F-11
210,744.4786475,22.04223729,5887.984125838664,11095.6229,001-F-11
211,744.0174569,21.97065063,5941.221641917225,11063.2923,001-F-11
212,741.4396348,21.77620958,6003.736332667059,10970.9551,001-F-11
213,741.5900572,21.75983896,6025.056746032053,11007.8774,001-F-11
214,744.9209579,22.03215729,6000.148684291251,10875.2842,001-F-11
215,751.0951425,22.49241354,5979.42139437121,10748.1633,001-F-11
216,750.8809201,22.44564063,6027.072527502756,10783.9534,001-F-11
217,749.8430259,22.3478483,6054.442143969194,11128.7712,001-F-11
218,749.9854273,22.32548625,6058.904584918468,11125.123,001-F-11
219,753.0316807,22.5323366,6032.452841009319,11201.4207,001-F-11
220,757.56178,22.87196702,5984.069394362326,11340.3668,001-F-11
221,760.2114853,23.08749447,5946.400846834975,11448.9951,001-F-11
222,757.7638012,23.20767646,5880.678647209771,11418.1112,001-F-11
223,756.3678258,23.47634167,5733.339087304866,11525.4815,001-F-11
224,756.2545144,23.45687771,5704.189302130411,11526.4879,001-F-11
225,755.6806104,23.42837063,5705.157373725766,12067.8682,001-F-11
226,755.9661033,23.47625792,5692.860488638733,12006.4149,001-F-11
227,754.0778167,23.34139313,5714.545857289293,11954.2708,001-F-11
228,753.4166378,23.2903225,5737.320271682631,11942.0682,001-F-11
229,751.5227838,23.17294125,5785.864786334404,12054.6592,001-F-11
230,749.671608,23.0483475,5813.754128408536,12035.1602,001-F-11
231,749.4526127,23.01095208,5832.4699015432925,11995.4074,001-F-11
232,748.5888266,22.80072458,5914.977344718403,12021.5109,001-F-11
233,747.9924355,22.87852083,5610.214813217232,11986.6643,001-F-11
234,745.3980895,22.71919917,5608.626966293119,11906.4039,001-F-11
235,741.6024003,22.48718771,5586.269151750264,11787.5858,001-F-11
236,735.4587292,21.62337854,5781.665829685662,11646.3124,001-F-11
237,730.713287,21.58069646,5689.057388673862,11665.9372,001-F-11
238,729.1123692,21.58327292,5648.93411891454,11450.1902,001-F-11
239,726.6216135,21.40020917,5653.244372479969,11478.8097,001-F-11
240,725.212718,21.30546354,5652.5213772269835,11314.3891,001-F-11
241,723.8074989,21.23406333,5605.730252218924,11387.6676,001-F-11
242,725.6841493,21.3655575,5605.271453593943,11356.0918,001-F-11
243,724.9603636,21.31791313,5657.10361194365,11335.6493,001-F-11
244,722.4944483,21.13439,5690.223538434158,11311.0554,001-F-11
245,718.5372835,20.92523042,5699.964402476597,11334.58,001-F-11
246,717.8307559,20.95048271,5699.549456761835,11423.3319,001-F-11
247,716.9656376,20.87818,5745.626662229157,11438.8053,001-F-11
248,719.3450997,21.03627438,5765.977983205432,11358.482,001-F-11
249,722.2499179,21.24730313,5778.001900793938,11227.3355,001-F-11
250,721.4344349,21.19129708,5846.793955881381,11201.1062,001-F-11
251,720.942897,21.14429208,5887.580701732442,11220.7939,001-F-11
252,720.4870321,21.12987271,5894.552021171947,11164.3726,001-F-11
253,720.0836481,21.11827917,5898.462072339909,10991.0202,001-F-11
254,719.0447261,21.00971063,5929.952879658444,10861.8865,001-F-11
255,717.1507271,20.79505604,5994.751660551936,10307.2343,001-F-11
256,716.3519946,20.43729083,6112.939158204854,11044.2336,001-F-11
257,713.9780425,20.55381708,6100.598816646832,10394.225,001-F-11
258,712.8525555,20.51676667,6141.9121632183915,10730.4255,001-F-11
259,712.1086207,20.50834468,6171.360868859791,10484.801,001-F-11
260,716.688674,20.83368255,6131.000720824199,10727.7208,001-F-11
261,718.6184503,20.98374042,6120.968319018127,10571.2256,001-F-11
262,716.8644216,20.87092292,6133.798584724894,10510.4642,001-F-11
263,713.5823884,20.64927149,6303.655599196423,10514.993,001-F-11
264,711.9798489,20.52851875,5870.423057907616,10585.0007,001-F-11
265,709.4353949,20.32367021,5610.7711494498635,10586.8248,001-F-11
266,707.5616052,20.23795813,5569.020602746903,10484.801,001-F-11
267,706.706507,20.20177125,5463.2186903414895,10435.2987,001-F-11
268,703.6282265,19.99368458,5131.179043065214,10463.8553,001-F-11
269,702.6708609,19.91458854,4848.070454121647,10386.1109,001-F-11
270,759.8792001,23.54825196,4350.70103883292,9418.2057,001-F-11
271,700.7149559,19.72850438,4899.247867684126,10525.1828,001-F-11
272,698.9127751,19.59560833,4824.405487232202,10411.5854,001-F-11
273,699.507695,19.66632583,4827.03864501442,10271.6958,001-F-11
274,697.7348283,19.54678104,4797.523752302455,10165.6464,001-F-11
275,696.1353031,19.40646583,4986.144701688622,10166.3383,001-F-11
276,694.4945949,19.30248667,4895.665706845703,10049.1556,001-F-11
277,691.4730607,19.08775063,4920.999963582909,9938.0113,001-F-11
278,689.2121422,18.94657583,4972.658840101937,9962.2278,001-F-11
279,686.9113849,18.79066229,4978.553743824432,9850.2029,001-F-11
280,685.3788271,18.68848277,4982.2245269942,9753.5256,001-F-11
281,684.8421852,18.32353553,5101.56282557827,9770.9489,001-F-11
282,682.152349,17.99305458,5167.324275375241,9674.9006,001-F-11
283,680.0370044,18.32693188,5020.856396173477,9906.3726,001-F-11
284,680.3177183,18.33970208,5021.305513183203,9868.3181,001-F-11
285,682.3130331,18.44852917,5030.227970094339,10050.0991,001-F-11
286,677.85557,18.11888128,5063.296570270039,10105.9543,001-F-11
287,677.2206241,18.07800646,5010.905761282382,10208.1668,001-F-11
288,671.6052514,17.66886833,5035.007138514088,10375.2921,001-F-11
289,668.5665256,17.46425979,5064.361330735225,10382.5256,001-F-11
290,671.048764,17.45476234,5097.975006377222,10456.8105,001-F-11
291,739.0482941,22.4070834,4188.342348068762,9214.9758,001-F-11
292,720.2141855,20.83748702,4470.955701935621,9722.6417,001-F-11
293,704.5238069,19.98351646,4414.674243108665,10182.9439,001-F-11
294,755.6685573,19.60577563,10967.879460799353,10045.8219,001-F-12
295,755.6752001,19.57876917,10889.131205056654,9948.9559,001-F-12
296,750.1451569,19.19028979,10964.7576991448,9920.5251,001-F-12
297,748.9356484,19.11850563,10887.48263530641,9872.9098,001-F-12
298,746.9389682,19.01572271,10673.748054732958,9730.3155,001-F-12
299,744.7070557,18.85698688,10691.04799154083,9686.0339,001-F-12
300,744.424206,18.86161604,10670.824236638096,9646.0295,001-F-12
301,758.9211454,20.02741628,10159.052392760075,8071.2022,001-F-12
302,699.2553648,16.21293,10551.274615912385,10012.2333,001-F-12
303,723.9779101,17.85911813,10426.013526279034,9402.4807,001-F-12
304,743.2663146,18.71781375,10423.768616114708,9706.728,001-F-12
305,742.5839234,18.43378083,10646.080355060294,9643.5135,001-F-12
306,740.1721143,18.27956646,10375.64630104449,9617.6616,001-F-12
307,739.3164421,17.91011042,10124.842836708645,9483.5588,001-F-12
308,781.8564559,20.52244163,10110.767565178878,983.0641,001-F-12
309,723.2960041,17.19140559,8761.829657284557,6755.7745,001-F-12
310,758.5769642,19.61725307,9940.837567225151,7793.5616,001-F-12
311,742.0361302,18.52212702,10239.866269475317,9275.2969,001-F-12
312,740.4175909,18.41311404,10202.2127681523,9676.536,001-F-12
313,735.7156057,18.14070792,10136.849230816715,9628.0401,001-F-12
314,721.9677723,17.30829957,10057.82632668011,9705.7845,001-F-12
315,708.0838249,16.33077383,9970.002960908896,10039.6577,001-F-12
316,704.8001859,16.10202354,9740.611050862224,10137.2156,001-F-12
317,708.0676915,16.30455188,9745.119148897504,10150.0472,001-F-12
318,712.9078579,16.62035375,9703.553597808543,10126.0823,001-F-12
319,717.9274226,16.94422438,9545.710368214197,10148.8521,001-F-12
320,724.3223939,17.39030146,9392.15045718238,10140.9896,001-F-12
321,727.7605251,17.62866188,9336.291807221485,10153.5696,001-F-12
322,742.0129285,18.647715,9190.54221854332,9974.682,001-F-12
323,744.4735483,18.79136396,9244.81806569317,10229.427,001-F-12
324,750.0180734,19.19470771,9581.005504628258,10126.3968,001-F-12
325,753.7738211,19.41107896,9627.038774834607,9999.5275,001-F-12
326,757.3703498,19.64796208,9683.520380311777,9973.1095,001-F-12
327,755.9705953,19.50060896,9776.560893298694,9929.0166,001-F-12
328,763.0126109,19.98279688,9734.870033106607,9754.4691,001-F-12
329,765.8643803,20.16049854,9740.654053465681,9380.6544,001-F-12
330,765.8951415,20.16528667,9762.836873101138,9273.8502,001-F-12
331,766.3903799,20.14702521,9734.822754326715,9261.2702,001-F-12
332,757.5906785,19.373644,9452.447308043722,7555.3593,001-F-12
333,744.0715811,18.68319021,9835.744318401878,9249.8853,001-F-12
334,744.5660493,18.71790667,9648.302422175831,9253.7851,001-F-12
335,743.7997666,18.6634825,9706.81873704515,9291.0848,001-F-12
336,744.8987819,18.75207851,9642.771523469113,9226.1091,001-F-12
337,747.6964422,18.95149271,9528.036120112109,9329.5167,001-F-12
338,758.4871911,19.70282917,9387.088724254902,9143.8988,001-F-12
339,766.6332126,20.20752979,9311.73602533383,9090.308,001-F-12
340,766.7491794,20.21001875,9330.971034647184,9066.3431,001-F-12
341,769.9087686,20.45103,9230.254023012114,9072.8218,001-F-12
342,768.6474952,20.35992875,9277.017986900373,9023.9485,001-F-12
343,767.2910867,20.2486225,9318.792478628577,9054.9582,001-F-12
344,765.518075,20.13448417,9311.853516902416,9127.1045,001-F-12
345,765.5508541,20.15731104,9265.708513330876,9164.53,001-F-12
346,757.0392393,19.54125188,9275.596967685862,9397.26,001-F-12
347,762.7233661,19.93875438,9164.053380960659,9303.6019,001-F-12
348,765.6168019,20.20299354,9089.481573808394,9217.0515,001-F-12
349,768.2398489,20.35766229,9055.997856925549,9151.4468,001-F-12
350,771.0290235,20.54152604,8873.751906621053,9106.3475,001-F-12
351,795.9686119,21.98963265,8471.521909613364,7387.0389,001-F-12
352,760.0069212,19.8757717,8837.738659755605,8588.1144,001-F-12
353,751.8260335,19.2501466,8814.18883784068,9011.9975,001-F-12
354,757.9517467,19.70042596,8683.885069915581,8910.1624,001-F-12
355,765.5871906,20.21017085,15605.392535141169,8809.3337,001-F-12
356,765.904574,20.20875383,15656.402074366846,9092.1321,001-F-12
357,768.9643363,20.42200255,18313.13366807855,9231.7701,001-F-12
358,778.2444924,21.10707042,18343.131224055727,9407.4498,001-F-12
359,781.4822427,21.32914104,18566.19093947234,9370.5904,001-F-12
360,777.3163957,21.00223458,18717.734712753307,9366.3132,001-F-12
361,778.7294207,21.11643333,18694.496332425733,9395.4988,001-F-12
362,779.8955651,21.19497521,18776.576978032357,9395.8133,001-F-12
363,776.8318027,20.98689688,18831.607407818854,9397.7632,001-F-12
364,785.8942906,21.638115,18748.68744347396,9250.5143,001-F-12
365,783.4086916,21.46918688,18759.69167920467,9177.2358,001-F-12
366,782.76481,21.42292,18695.846325523547,9344.2353,001-F-12
367,758.5376572,19.6315925,18560.897761559198,9654.521,001-F-12
368,759.4470549,19.69357313,18192.765364261897,9498.4661,001-F-12
369,762.2457513,19.89725396,18051.89200551051,9487.7731,001-F-12
370,763.8424459,19.99128563,17883.918657414062,9477.4575,001-F-12
371,760.9109054,19.79310729,17628.84301696346,9068.1672,001-F-12
372,757.1875561,19.53558438,17286.251187460854,9028.4144,001-F-12
373,756.2947854,19.49271894,17150.782263782625,8993.0017,001-F-12
374,760.4455249,19.79716583,17059.72902329258,8825.3103,001-F-12
375,762.5413217,19.95184792,16930.732973110447,8908.6528,001-F-12
376,762.4856869,19.96023872,16792.21910135326,8806.4403,001-F-12
377,762.2794366,19.94282771,16628.99814495695,8750.5851,001-F-12
378,760.9342927,19.84461104,16484.210154201122,8759.9572,001-F-12
379,760.4669426,19.78735979,16424.756883217193,8663.4686,001-F-12
380,759.0721816,19.70372313,16335.97134505747,8676.0486,001-F-12
381,758.3757979,19.65380604,16156.923199298628,8654.2223,001-F-12
382,759.8188319,19.76091438,15974.687391873458,8674.0358,001-F-12
383,757.9623848,19.63405792,15786.38270472343,8804.5533,001-F-12
384,761.4779491,19.87519333,15583.24902889959,8804.1759,001-F-12
385,760.8246093,19.83553979,15369.128948400674,8681.8983,001-F-12
386,771.347653,20.58957788,17501.67313629087,5068.482,001-F-12
387,656.3687451,13.76599001,10636.015324537995,3331.3727,001-F-12
388,681.5073065,14.20196415,15356.492681936514,7765.0679,001-F-12
389,680.9022617,14.65288771,15702.355910144981,8875.5045,001-F-12
390,690.4799225,15.35651625,15395.956651969238,8694.1638,001-F-12
391,693.228615,15.48605313,14532.304633142481,8724.1671,001-F-12
392,691.9481804,15.33857479,13511.092352496666,8858.3328,001-F-12
393,674.061639,13.95371771,14138.542805273231,8912.4268,001-F-12
394,665.2966427,13.37676833,14007.007353163048,8871.7934,001-F-12
395,657.9627642,13.14579757,13771.863272232917,6495.3056,001-F-12
396,667.4359934,13.81573899,12692.377986916876,2795.9679,001-F-12
397,721.3674646,17.42679245,9635.22047425823,5259.4464,001-F-12
398,663.8422232,13.42625354,13894.970045646243,8964.6338,001-F-12
399,666.2314698,13.57728833,13072.224024603576,8125.3591,001-F-12
400,674.6339268,14.21349417,13190.21395810504,8046.9857,001-F-12
401,686.7782689,15.08632708,13392.228299451232,7936.6591,001-F-12
402,689.3231488,15.25445708,13443.920393940118,7941.3766,001-F-12
403,691.2431602,15.3913675,13245.88795539505,7942.383,001-F-12
404,699.0003732,15.88597146,13308.56041150862,7486.1693,001-F-12
405,710.0209381,16.69163958,13479.891560047343,7410.6264,001-F-12
406,714.9297349,17.00061563,13768.163825654136,7337.9769,001-F-12
407,726.1039756,17.77477646,13764.89671977159,7238.4691,001-F-12
408,726.0447401,17.66602625,13947.904555289328,7145.5029,001-F-12
409,723.3303129,17.43988229,14034.384006453492,7110.216,001-F-12
